控件icon名,包含簇号,是否命中,簇内排序,簇内控件总数,"top-1,3,5命中",top-20%命中,Threshold0.49命中,原始簇号
view_aea4d42e51d6ff8a03869bcd017a8c5f.png,100,False,17,28,False,False,False,264
view_388d4340422c2e5da6110b736456d4b7.png,100,False,20,28,False,False,False,264
view_c545dfece6f46c4594b005bd68055924.png,101,False,1,4,False,False,False,219
view_52aab8a65f4106aa0022d30a17056599.png,104,True,0,5,True,True,False,79
view_4d03888ec5acebf863fb8debe4535ffb.png,131,False,7,15,False,False,False,169
view_56c274f21b5a47c36d6491eeec801b77.png,160,True,0,3,True,True,False,91
view_b9fe4790c02f0f8edbd28a4f22c54d46.png,163,False,1,5,False,False,False,49
view_44a2a3cd455836de372ed9701f3e7581.png,174,False,3,6,False,False,False,287
view_9099969ab4a16a477182d4d0a355d0bc.png,195,False,2,3,False,False,False,55
view_c6ff152fa1f117da252ea351460521be.png,208,True,0,5,True,True,True,429
view_a4264a050fbc1523de3338d64580ba79.png,220,False,5,10,False,False,False,42
view_036db19dd3ca2bfe15721c3150990f86.png,225,False,2,5,False,False,False,74
view_a25f6186706916f9d65f5bb47b4986f9.png,226,True,0,6,True,True,True,294
view_c3a4ab57d42393c3a6e8c4e4a811fb12.png,234,False,1,4,False,False,False,66
view_cb998351b18907c11d8dbd43fff35ea5.png,236,True,0,4,True,True,False,58
view_8f31eb7e5a23c5234243c915c5f14acf.png,248,False,1,5,False,False,False,19
view_8133e2b06f41040bd19fd48348238298.png,253,False,3,4,False,False,False,202
view_2fecd352e53d0f934542a5bfa095083a.png,270,False,2,3,False,False,False,343
view_6036d6a923e2fc4b26cb85b4324b61fd.png,273,False,1,4,False,False,False,88
view_b520db2a0e8f47d47e36a9bc8597aaf4.png,284,False,1,3,False,False,False,27
view_a108284ff64b9f8ad7fd44ff16fa3a23.png,291,False,5,7,False,False,False,96
view_ba27a1df2a40cc2f63697dfc71f86c79.png,295,True,0,7,True,True,True,128
view_33a7a439057d102525c55da9fe1b0ace.png,314,False,5,6,False,False,False,376
view_b888f5f094161ecc9f125735c6d13b0d.png,315,True,0,3,True,True,False,564
view_a191fdabea2ce5f6881da31a011655f8.png,325,True,0,5,True,True,False,344
